Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço;Nota Geral;Qtd. Avaliações;Características;País;Data Comentário;Nota Comentário;Comentário;Link
471;21;Ferramentas e Materiais de Construção;B0DY3214JL;Câmera Segurança IP Lâmpada WiFi Full HD 1080p com Visão Noturna Infravermelho 1080P, Yoosee, Bivolt, Detecção de Movimento, Áudio Bidirecional, Prova D'água Giratória;59,9;4,5;1.085;".mbb__reviewshover {
                            text-decoration none;
                        }: 3.0(4), R$ 1,90 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;12/01/2026;5;Excelente produto, imagem de qualidade, fácil utilização. Ótimo custo benefício.;https://www.amazon.com.br/dp/B0DY3214JL
472;22;Ferramentas e Materiais de Construção;B01LXU9QHU;Mor - Escada Alumínio 4 Degraus;119,9;4,8;15.168;Tamanho4 Degraus: Faça uma seleção de Tamanho, 2 DegrausR$ 163,90R$163,90Em estoqueEntrega GRATISSeg, 26 de JanSeg, 26 de Jan, 2 Degraus, R$ 163,90, R$163,90;Brasil;10/12/2025;5;Muito boa! Leve, resistente, fácil manuseio e excelente custo e benefício.;https://www.amazon.com.br/dp/B01LXU9QHU
473;23;Ferramentas e Materiais de Construção;B0CQ8XDQSB;CIS Cola Bastão FUN 13G- Koala - Blister com 1 unidade;7,9;4,4;36;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;12/01/2026;5;Chegou na embalagem intacta. Muito bom;https://www.amazon.com.br/dp/B0CQ8XDQSB
474;24;Ferramentas e Materiais de Construção;B07XLML2YS;TP-Link Tapo C200, Camera de Segurança Wi-Fi 360º, 1080p Full HD, Visão Noturna, Audio de duas vias, Detecção de Movimentos, Trabalha com Alexa, 512G de Armazenamento Local, Armazenamento na Nuvem;199;4,8;145.788;".mbb__reviewshover {
                            text-decoration none;
                        }: 2.8(3), R$ 2,90 | .mbb__reviewshover {
                            text-decoration none;
                        }: 5.0(1), R$ 6,06 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;19/12/2025;5;Câmera boa mas quero saber quanto tempo vai durar, pois sempre que compro duram 3 meses ( de outras marcass ). O fio da fonte é grande, isso ajuda muito. Muito fácil conectar com o aplicativo, fácil de instalar na base quem vem separado, só girar praticamente. Imagem boa, ainda não testei a assinatura e nem o cartão de memória. Ela tem um delay de 1 segundo para girar mas isso não é problema nenhum.;https://www.amazon.com.br/dp/B07XLML2YS
475;25;Ferramentas e Materiais de Construção;B0FRJK7F5V;Extensão Elétrica Slim 3 Tomadas Tripolar Bivolt 3, 5 e 10 Metros (5 Metros);18,9;4,2;146;Tamanho5 Metros: Faça uma seleção de Tamanho, 3 MetrosR$ 17,90R$17,90Em estoqueEntrega GRATISQuinta-feiraQuinta-feira, 3 Metros, R$ 17,90, R$17,90;Brasil;14/01/2026;5;Muito boa! Material bem resistente! Adorei;https://www.amazon.com.br/dp/B0FRJK7F5V
476;26;Ferramentas e Materiais de Construção;B0777S9WRF;Adaptador Para Tomada Pino Multiplicador Tripolar Branco, Force Line, 0180100004;6,9;4,6;4.900;EstiloTripolar: Faça uma seleção de Estilo, BipolarR$ 5,90 com 63 por cento de descontoR$5,90R$16,38R$16,38Em estoqueEntrega GRATISQuarta-feiraQuarta-feira, Bipolar, R$ 5,90 com 63 por cento de desconto, R$5,90;Brasil;11/01/2026;5;ótimo produto;https://www.amazon.com.br/dp/B0777S9WRF
477;27;Ferramentas e Materiais de Construção;B0778XFVHN;Vonder, Trena Curta De Aço 5 M X 19 Mm.;11,34;4,8;728;Tamanho5M X 19 Mm: Faça uma seleção de Tamanho, 3M X 12.5 MmR$ 14,66R$14,66Em estoqueEntrega GRATISQuarta-feiraQuarta-feira, 3M X 12.5 Mm, R$ 14,66, R$14,66;Brasil;16/11/2025;5;Top ótimo custo benefício e  praticidade chegou super rápido  bem  embalado o;https://www.amazon.com.br/dp/B0778XFVHN
478;28;Ferramentas e Materiais de Construção;B0FP9FF295;Calibrador Compressor Bomba De Ar Portátil Digital Mini Com Lanterna LED para Encher Pneus de Carro, Moto, Bike, Bicicleta, Bola e Piscina Inflável;89,99;4,4;250;".mbb__reviewshover {
                            text-decoration none;
                        }: 5.0(2), R$ 3,90 | Cor: Preto | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;05/01/2026;5;Bom e prático de usar, com excelente custo benefício;https://www.amazon.com.br/dp/B0FP9FF295
479;29;Ferramentas e Materiais de Construção;B0BHJC5GGJ;WAP Parafusadeira e Furadeira com Impacto à Bateria 12V BPFI-12K4, Kit de 13 Acessórios e Maleta, Torque 18 Níveis, Bivolt;189;4,7;4.018;".mbb__reviewshover {
                            text-decoration none;
                        }: 5.0(1), R$ 7,90 | Cor	Cinza, Amarelo e Preto: Acessórios que acompanham: | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;11/01/2026;5;Produto muito bom, vários tipos de comando, tem força.;https://www.amazon.com.br/dp/B0BHJC5GGJ
480;30;Ferramentas e Materiais de Construção;B084L1CTXL;Torneira Cozinha Gourmet Flexível Luxo Parede 1/4 De Volta Metal;29,19;4;4.676;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;27/12/2025;5;A torneira e ótima, bonita e funciona perfeitamente. Vale muito o custo benefício. Eu adorei.;https://www.amazon.com.br/dp/B084L1CTXL
481;1;Games e Consoles;B0CQKKHT5J;Controle sem fio DualSense Midnight Black;371,07;4,8;38.928;CorMidnight Black: Faça uma seleção de Cor;Brasil;14/01/2026;5;O controle DualSense Midnight Black é simplesmente lindo, com um acabamento elegante e sofisticado. Além do visual, ele é muito confortável nas mãos e tem uma qualidade de construção excelente.As funções de resposta tátil e os gatilhos adaptáveis fazem muita diferença na jogabilidade, trazendo uma sensação muito mais imersiva em vários jogos. A precisão dos comandos é ótima, a resposta é rápida e a bateria tem uma boa duração.O produto chegou bem embalado, original, novo e funcionando perfeitamente. Estou muito satisfeita com a compra e recomendo tanto o controle quanto o vendedor. 🎮🖤;https://www.amazon.com.br/dp/B0CQKKHT5J
482;2;Games e Consoles;B0FPGF9J2J;PlayStation®5 Slim Digital 825GB – Pacote ASTRO BOT e Gran Turismo 7;3414;4,8;1.769;".mbb__reviewshover {
                            text-decoration none;
                        }: 3.1(5), R$ 76,44 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado | Corrija os erros: Imagens nesta avaliação";Brasil;30/12/2025;5;"Você disse:Corrija os erros:Finalmente consegui comprar meu PS5, acredito que todo sonho de um gamer é conseguir comprar o vídeo game da nova geração da sua plataforma preferida e demorou um tempo mas consegui a minha criança interior está feliz e contente não tenho muitos jogos mas assinei a playstation plus por 65,90 onde tenho um catálogo com muitos jogos bons tipo the last of us, god of war, silent hill 2 e etc para se divertir bastante nesse meu começo com o ps5. o vídeo game veio em perfeitas condições e segue funcionando perfeitamente recomendo demais.O ChatGPT disse:Claro! Segue o texto corrigido, com pontuação, concordância e fluidez ajustadas, mantendo o sentido original:Finalmente consegui comprar meu PS5. Acredito que todo sonho de um gamer seja conseguir adquirir o videogame da nova geração da sua plataforma preferida. Demorou um tempo, mas consegui; minha criança interior está feliz e contente.Não tenho muitos jogos, mas assinei a PlayStation Plus por R$ 65,90, onde tenho acesso a um catálogo com muitos jogos bons, como The Last of Us, God of War, Silent Hill 2, entre outros, para me divertir bastante nesse meu começo com o PS5.O videogame veio em perfeitas condições e segue funcionando perfeitamente. Recomendo demais.Se quiser, posso deixar o texto mais informal, mais empolgado ou com cara de avaliação para loja/site 😉Você disse:QueroO ChatGPT disse:Perfeito 😄 Aqui vai uma versão mais empolgada e com cara de avaliação/comentário de compra:Finalmente consegui comprar meu PS5! Acho que o sonho de todo gamer é ter o videogame da nova geração da sua plataforma preferida. Demorou um tempo, mas deu certo, e minha criança interior está feliz demais.Ainda não tenho muitos jogos, mas assinei a PlayStation Plus por R$ 65,90 e já tenho acesso a um catálogo enorme, com vários jogos incríveis, como The Last of Us, God of War, Silent Hill 2, entre outros. Dá pra se divertir bastante, principalmente nesse começo com o PS5.O videogame chegou em perfeitas condições, está funcionando perfeitamente e atendeu totalmente às expectativas. Recomendo demais!";https://www.amazon.com.br/dp/B0FPGF9J2J
483;3;Games e Consoles;B07Y2G7VX5;Havit Headphone Fone de Ouvido H2002d, Gamer, com Microfone, Falante 53mm, Plug 3, 5mm: compatível com XBOX ONE e PS4, HAVIT, HV-H2002d;145,36;4,7;24.673;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;23/12/2025;5;;https://www.amazon.com.br/dp/B07Y2G7VX5
484;4;Games e Consoles;B09JH4PD8Q;Base De Carregamento Do Dualsense - PlayStation 5;186,62;4,9;13.907;".mbb__reviewshover {
                            text-decoration none;
                        }: 3.9(9), R$ 8,90 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado | /*
     * Used when device = desktop
     * Configured in configuration/brazil-config/global/brand-story.cfg
     */

    /* Because the carousel is implemented as an ol list,
       any lists in the card text will have a secondary list style (letters).
       This will give an incorrect appearance to viewers,
       so we set all lists to the primary list style (numbers). */
    .aplus-brand-story-card ol li {
        list-style decimal;
    }

    /* Top level containers */
    .aplus-module .apm-brand-story-hero {
      -moz-box-sizing border-box;
      -webkit-box-sizing border-box;
      box-sizing border-box;
      width 1464px;
      height 625px;
      background-color #fff;
    }

    .aplus-module .apm-brand-story-card {
      -moz-box-sizing border-box;
      -webkit-box-sizing border-box;
      box-sizing border-box;
      width 362px;
      height 453px;
      background-color #fff;
    }

    .apm-brand-story-hero,
    .apm-brand-story-card {
      -moz-box-sizing border-box;
      -webkit-box-sizing border-box;
      box-sizing border-box;
      position relative;
      width 100%;
      height 100%;
      float none;
    }

    .aplus-module.brand-story-card-1-four-asin .apm-brand-story-card {
      /* Only 12px to account for image cell border */
      padding 12px;
    }

    /* Full background image (Hero 1 & Card 2) */
    .aplus-module .apm-brand-story-background-image {
      -moz-box-sizing border-box;
      -webkit-box-sizing border-box;
      box-sizing border-box;
      overflow hidden;
      position absolute;
      width 100%;
      height 100%;
    }

    .aplus-module .apm-brand-story-background-image img {
      display block;
      width 100%;
      height 100%;
      object-fit cover;
    }

    /* Card 1 small images */
    .aplus-module .apm-brand-story-image-grid {
      -moz-box-sizing border-box;
      -webkit-box-sizing border-box;
      box-sizing border-box;
      padding 0px;
      margin auto;
      display flex;
      flex-flow row wrap;
    }

    .aplus-module .apm-brand-story-image-grid .apm-brand-story-image-grid-item {
      /* Use content-box to ensure image size matches editor schema */
      -moz-box-sizing content-box;
      -webkit-box-sizing content-box;
      box-sizing content-box;
      padding 0px;
      margin 2px;
      width 162px;
      height 185px;
      border 1px solid #fff;
    }

    .aplus-module .apm-brand-story-image-grid .apm-brand-story-image-grid-item .apm-brand-story-image-link {
      display block;
      width 100%;
      height 100%;
      padding 2px;
    }

    .aplus-module .apm-brand-story-image-grid .apm-brand-story-image-grid-item .apm-brand-story-image-link .apm-brand-story-image-img {
      display block;
      width 100%;
      height 100%;
      object-fit cover;
    }

    /* Card 3 logo image */
    .aplus-module .apm-brand-story-logo-image {
        -moz-box-sizing content-box;
        -webkit-box-sizing content-box;
        box-sizing content-box;
        height 145px;
        margin 0px 4px;
        padding 20px;
        padding-bottom 0px;
    }

    /* Text overlays */
    .aplus-module .apm-brand-story-text-bottom {
      -moz-box-sizing border-box;
      -webkit-box-sizing border-box;
      box-sizing border-box;
      position absolute;
      bottom 13px;
      left 13px;
    }

    .aplus-module .apm-brand-story-hero .apm-brand-story-text-bottom {
        background-color rgba(0,0,0,0.6);
        color #fff;
        padding 13px 65px 13px 13px; /* accounts for overlap of first card */
        width 437px;
    }

    .aplus-module.brand-story-card-2-media-asset .apm-brand-story-text-bottom {
        background-color rgba(255,255,255,0.6);
        color #000;
        padding 13px;
        width 336px;
    }

    .aplus-module.brand-story-card-1-four-asin .apm-brand-story-text {
        margin-top 8px;
        padding-left 2px;
        padding-right 2px;
    }

    .aplus-module.brand-story-card-1-four-asin .apm-brand-story-text.apm-brand-story-text-single {
        margin-top 20px;
    }

    .aplus-module.brand-story-card-1-four-asin .apm-brand-story-text h3 {
        white-space nowrap;
        overflow hidden;
        text-overflow ellipsis;
    }

    .aplus-module .apm-brand-story-slogan-text {
        -moz-box-sizing content-box;
        -webkit-box-sizing content-box;
        box-sizing content-box;
        margin 0px 4px;
        padding 20px;
    }

    .aplus-module .apm-brand-story-faq {
        -moz-box-sizing content-box;
        -webkit-box-sizing content-box;
        box-sizing content-box;
        padding-top 10px;
    }

    .aplus-module .apm-brand-story-faq-block {
        margin 0px 10px;
        padding 10px;
    }: Previous pageNext page";Brasil;25/05/2023;5;Sei que muitos de vocês, assim como eu, se pergunta ao pensar em comprar esse produto, algo como: “será que realmente vale a pena?” E eu fico seguro em dizer logo que sim, vale muito a pena! Tenho muitos pontos pra favorecer esse acessório, vou listar alguns pontos aqui, mas enfatizar logo de que ele é um ótimo produto!• Carregamento rápidoSim, ele carrega bem rápido, em média de 30-40, mas acredito que dependa do estilo de uso da pessoa, já que eu nunca deixei descarregar o controle• VersátilSabe o que é você dar uma pausa no game, deixar ele na base de carregamento enquanto vai fazer um café, lavar os pratos, tomar um banho ou fazer qualquer coisa que dure alguns minutos, e ao voltar, seu controle está num local seguro, e não apenas largado em algum lugar e ainda por cima carregado? Bom, é assim comigo e por isso eu nem sei mais o que é ter controles descarregados.• BelezaEle é bem bonito sim, pra quem quer ter um setup organizado, não tem nada melhor para os controles do que isso. Sem falar do custo para um produto de qualidade que não é lá a coisa mais cara do mundo…• FonteAqui vai um ponto relativamente negativo. Ele tem uma fonte que é quase do tamanho dele kkkk, talvez eu esteja exagerando, mas isso causa um peso se o fio acabar ficando pendurado, é difícil esconder em certas situações, mas nada que uma fita 3M não possa fazer.• CabosComo eu disse acima, ele vem com uma fonte, mas os seus cabos são até bem grandes, no meu caso, preferi deixar o fio enroladinho (sem apertar, pela fé), e ficou bem clean na minha sala.Esses foram alguns pontos que eu achei relevante levando em consideração esse tipo de produto, então posso concluir que sim, é um ótimo recurso para o dualsense, sem dúvida pra mim é o melhor utilitário já que te livra da dor de cabeça dos cabos, e por ser de costume deixá-los depois na base, não tem como perder os controles. Como eu disse, eu nem sei mais o que é um controle descarregado. Recomendo totalmente e aproveitaria o preço pois está acessível.;https://www.amazon.com.br/dp/B09JH4PD8Q
485;5;Games e Consoles;B07FN1MZBH;Controle Dualshock 4 - PlayStation 4 - Preto;269,88;4,8;25.630;".mbb__reviewshover {
                            text-decoration none;
                        }: 1.0(1), R$ 9,90 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;12/01/2026;5;Muito bom, original, só nao sei sobre garantia, perguntei mas nao houve  resposta.;https://www.amazon.com.br/dp/B07FN1MZBH
486;6;Games e Consoles;B0D72TNXSC;8BitDo Ultimate 2C Wireless Controller for Windows PC and Android, with 1000 Hz Polling Rate, Hall Effect Joysticks and Triggers, and Remappable L4/R4 Bumpers (Purple);200,56;4,8;2.992;CorRoxa: Faça uma seleção de Cor;Brasil;05/12/2025;5;Muito bonito e confortável. O peso é ok, não pesa muito mas não é super leve, veio tudo bem embalado e chegou muito antes do prazo. A conexão é estável e a bateria dura bastante. Até o momento está tudo perfeito.;https://www.amazon.com.br/dp/B0D72TNXSC
487;7;Games e Consoles;B098JK6G5N;Mouse Sem Fio Logitech Lift Vertical com Design Ergonômico para Redução de Tensão Muscular, Cliques Silenciosos, Conexão Bluetooth ou USB Logi Bolt, Compatível com Windows/macOS/iPadOS - Branco;329,9;4,8;13.100;EstiloDestro: Faça uma seleção de Estilo, Canhoto, Destro | CorBRANCO: Faça uma seleção de Cor, R$ 329,90 com 13 por cento de descontoR$329,90R$379,90R$379,90Em estoqueEntrega GRATISTer, 27 de JanTer, 27 de Jan, R$ 329,90 com 13 por cento de desconto, R$329,90, R$379,90R$379,90;Brasil;14/10/2025;5;Mouse muito confortável, silencioso e super rápido e fácil de usar. Ajustei as teclas para copiar e colar, facilitando assim, meus desenho e protótipos.Vale muito cada centavo. Ergonômico, prático e super silencioso.;https://www.amazon.com.br/dp/B098JK6G5N
488;8;Games e Consoles;B0F1C3MRMF;Headset Gamer Redragon Zeus Lite Preto P3 H510-LT;179,99;4,8;822;".mbb__reviewshover {
                            text-decoration none;
                        }: 3.9(9), R$ 8,90 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;29/12/2025;5;produto de alta qualidade, com som limpo otimos agudos e graves, super confortável por ter almofadas de tecidos, mais durável sem descascar, e o preço muito acessível;https://www.amazon.com.br/dp/B0F1C3MRMF
489;9;Games e Consoles;B0F8R9NDXC;PlayStation®5 Slim Disk - Pacote ASTRO BOT e Gran Turismo 7;3827;4,8;1.021;".mbb__reviewshover {
                            text-decoration none;
                        }: 5.0(1), R$ 84,93 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;08/01/2026;5;Chegou tudo certinho, em perfeito estado, de um dia pro outro aqui em SP, enviaram super rápido! A experiência e valor foram perfeitos, podem comprar sem medo, a loja é muito confiável e possui loja física também. Já testei e está funcionando perfeitamente. Obrigada! 🩵;https://www.amazon.com.br/dp/B0F8R9NDXC
490;10;Games e Consoles;B0BH59HP23;God of War Ragnarök - Edição Standard - PlayStation 5;139,41;4,9;2.544;EditionEdição Padrão PlayStation 5: Faça uma seleção de Edition, Edição Padrão PlayStation 4, Edição Padrão PlayStation 5;Brasil;25/10/2025;5;God of War Ragnarök é uma obra-prima e um título obrigatório no PS5!Este épico de ação-aventura não só conclui a saga Nórdica de Kratos e Atreus de forma emocionante, como também eleva o padrão de excelência técnica e narrativa.DESTAQUES DA VERSÃO PS5:• Gráficos 4K e Performance: Um dos jogos mais bonitos da geração, com visuais deslumbrantes em 4K e opções de performance fluida (60 FPS).• Imersão DualSense Total: Sinta o impacto do combate com o feedback tátil e os gatilhos adaptáveis, tornando a experiência de luta ainda mais visceral.• História e Enredo: Um roteiro aclamado, emocionante e com desfechos épicos, considerado por muitos como um dos melhores da história dos games.• Combate Brutal e Profundo: Sistema de luta refinado, com alta variedade de inimigos e chefes memoráveis.Se você busca uma aventura grandiosa, tecnicamente perfeita e com uma narrativa inesquecível, não pode deixar de ter Ragnarök na sua biblioteca!;https://www.amazon.com.br/dp/B0BH59HP23
491;11;Games e Consoles;B0FMYR9C72;EA Sports FC 26 - PlayStation 5;249,89;4,8;344;EditionPlayStation 5: Faça uma seleção de Edition, PlayStation 4, PlayStation 5;Brasil;06/01/2026;5;Gráficos e habilidades sensacionais!! Oportunidade de no modo carreira como jogador ou treinador bem dinâmico e próximo da realidade dos clubes!! Não deixa a desejar!!;https://www.amazon.com.br/dp/B0FMYR9C72
492;12;Games e Consoles;B08M8YD8WD;Controle Usb Com Fio Para Xbox 360 Computador Notebook Preto;47,97;4,5;4.148;".mbb__reviewshover {
                            text-decoration none;
                        }: 5.0(7), R$ 2,90 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado | window.renderingWeblabs = window.renderingWeblabs ? window.renderingWeblabs  {};
        window.renderingWeblabs = Object.assign(window.renderingWeblabs, JSON.parse('{""ADPT_SF_HIGH_RATE_METRIC_LOGGING_1256364""""C"",""APM_STORES_JPS_JRS_SAFEFRAME_SCC_WINDOW_PANE_SPONSORED_LABEL_1332062""""T1"",""APM_STORES_JPS_JRS_SAFEFRAME_RESPONSIVE_SIZING_1314203""""T1"",""APM_STORES_JPS_JRS_SAFEFRAME_REMOVE_ALLOW_SAME_ORIGIN_1210497""""C"",""APM_STORES_JPS_JRS_SAFEFRAME_NEW_JRS_ADDETAILS_1335584""""T1"",""ADPT_SF_LOW_RATE_METRIC_LOGGING_1256362""""C"",""ADPT_SF_HOMEPAGE_ART_THEMING_1298909""""C"",""APM_STORES_JPS_JRS_SAFEFRAME_DISABLE_LAUNCH_INTENT_1331357""""T1"",""ADPT_SF_GWATF_ROUNDED_CORNERS_1036948""""T1"",""APM_STORES_JPS_JRS_SAFEFRAME_LIGHT_AD_CREATIVE_SIZE_STYLE_1311018""""T1"",""APM_STORES_JPS_JRS_SAFEFRAME_DISABLE_POSTMESSAGE_1327371""""C"",""ADPT_SF_1107849""""C""}'));: Patrocinado";Brasil;08/01/2026;5;o controle é incrível, já tô doida para comprar outro!! funciona super bem!;https://www.amazon.com.br/dp/B08M8YD8WD
493;13;Games e Consoles;B0DR8Y5W6Z;8BitDo Ultimate 2 Wireless Controller for Windows PC & Android, Gaming Controller with TMR Joysticks, Switchable Hall Effect/Tactile Triggers, RGB Fire Ring, 1000Hz Polling Rate, 8Speed Wireless Tech,;363,94;4,7;1.525;CorRoxa: Faça uma seleção de Cor;Brasil;03/12/2025;5;Muito bom o controle, responde muito bem. Fácil de configurar os botões adicionais. Compatível com a maioria dos jogos que tenho na Steam.;https://www.amazon.com.br/dp/B0DR8Y5W6Z
494;14;Games e Consoles;B07TV9B7Z3;HyperX Teclado Gamer HyperX Alloy Core RGB, ABNT2, PRETO;295;4,8;5.447;".mbb__reviewshover {
                            text-decoration none;
                        }: 3.8(20), R$ 7,58 | .mbb__reviewshover {
                            text-decoration none;
                        }: 4.6(3), R$ 11,37 | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;13/11/2025;5;Acabou de chegar, lindo, robusto, pesado, não causa barulho algum além da tecla espaço que tem um leve som de click ao usada, as teclas são suaves e tem uma textura muito gostosa, serio é muito gostoso tocar nelas.Não possui iluminação individual por teclas, mas tem um led forte e bem colorido.a tecla CTRL poderia ser mais dura, oque impediria de clicar acidentalmente coisa que eu faço com muita frequência e fiz muito, independente do teclado que eu use, enfim terei que me acostumar, porque quando era um teclado barato eu so arrancava ela quando necessário, nele eu me recuso a fazer isso.;https://www.amazon.com.br/dp/B07TV9B7Z3
495;15;Games e Consoles;B0F67B2D45;Bundle Nintendo Switch 2 + Jogo Digital Mario Kart World – Modelo Nacional de Tomada;4271;4,8;1.337;EditionMario Kart World Bundle: Faça uma seleção de Edition, Mario Kart World Bundle, Pokémon Legends: Z-A Bundle, Standard;Brasil;12/01/2026;5;Produto chegou dentro do prazo e sem danos na caixa. Console versátil e poderoso. Proposta interessante para aproveitar a biblioteca de jogos desde a geração anterior. Tempo de bateria, temperatura do console, preço dos jogos e a resolução de alguns jogo no modo dock ou portátil são algumas críticas a serem apontadas, porém não tiram os méritos do produto.;https://www.amazon.com.br/dp/B0F67B2D45
