Posição;Subcategoria;ASIN;Nota Geral;Qtd. Avaliações;Data Comentário;Nome;Preço à vista;Nota;Comentário;Link
14;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB62446537;4,8;690;12/11/2025;Fone Gatinho Sem Fio Com Led Bluetooth Infantil Meninas Gato Cor Violeta;79,00;5;Maravilhoso, não consigo ficar sem, o som e muito com e a bateria dura muito.;https://www.mercadolivre.com.br/fone-gatinho-sem-fio-com-led-bluetooth-infantil-meninas-gato-cor-violeta/p/MLB62446537#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB6068093634&sid=search
14;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB62446537;4,8;690;27/11/2025;Fone Gatinho Sem Fio Com Led Bluetooth Infantil Meninas Gato Cor Violeta;79,00;5;Maravilhoso minhas irmãs amaram.;https://www.mercadolivre.com.br/fone-gatinho-sem-fio-com-led-bluetooth-infantil-meninas-gato-cor-violeta/p/MLB62446537#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB6068093634&sid=search
14;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB62446537;4,8;690;24/11/2025;Fone Gatinho Sem Fio Com Led Bluetooth Infantil Meninas Gato Cor Violeta;79,00;4;Produto veio com a caixa danificada porém está funcionando, vamos ver a durabilidade!.;https://www.mercadolivre.com.br/fone-gatinho-sem-fio-com-led-bluetooth-infantil-meninas-gato-cor-violeta/p/MLB62446537#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB6068093634&sid=search
14;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB62446537;4,8;690;11/12/2025;Fone Gatinho Sem Fio Com Led Bluetooth Infantil Meninas Gato Cor Violeta;79,00;5;Caixa veio danificado mas o produto no geral é bom pelo custo beneficio.;https://www.mercadolivre.com.br/fone-gatinho-sem-fio-com-led-bluetooth-infantil-meninas-gato-cor-violeta/p/MLB62446537#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB6068093634&sid=search
14;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB62446537;4,8;690;14/12/2025;Fone Gatinho Sem Fio Com Led Bluetooth Infantil Meninas Gato Cor Violeta;79,00;5;Meus filhos amaram super recomendo , foncionou certinho o bluetooth.;https://www.mercadolivre.com.br/fone-gatinho-sem-fio-com-led-bluetooth-infantil-meninas-gato-cor-violeta/p/MLB62446537#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB6068093634&sid=search
14;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB62446537;4,8;690;15/12/2025;Fone Gatinho Sem Fio Com Led Bluetooth Infantil Meninas Gato Cor Violeta;79,00;5;;https://www.mercadolivre.com.br/fone-gatinho-sem-fio-com-led-bluetooth-infantil-meninas-gato-cor-violeta/p/MLB62446537#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB6068093634&sid=search
14;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB62446537;4,8;690;28/11/2025;Fone Gatinho Sem Fio Com Led Bluetooth Infantil Meninas Gato Cor Violeta;79,00;5;Muito bom materia bom.;https://www.mercadolivre.com.br/fone-gatinho-sem-fio-com-led-bluetooth-infantil-meninas-gato-cor-violeta/p/MLB62446537#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB6068093634&sid=search
14;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB62446537;4,8;690;15/12/2025;Fone Gatinho Sem Fio Com Led Bluetooth Infantil Meninas Gato Cor Violeta;79,00;5;Os fones são lindos e muito bom!.;https://www.mercadolivre.com.br/fone-gatinho-sem-fio-com-led-bluetooth-infantil-meninas-gato-cor-violeta/p/MLB62446537#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB6068093634&sid=search
14;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB62446537;4,8;690;14/12/2025;Fone Gatinho Sem Fio Com Led Bluetooth Infantil Meninas Gato Cor Violeta;79,00;5;Muito bom, funciona perfeitamente.;https://www.mercadolivre.com.br/fone-gatinho-sem-fio-com-led-bluetooth-infantil-meninas-gato-cor-violeta/p/MLB62446537#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB6068093634&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;11/10/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Muito bom, excedeu minhas expectativas. Além de ter as principais plataformas de streaming, também tem acesso a canais de tv. Alguns desses canais transmitem continuamente filmes e séries gratuitamente. A interface é bonita , bem organizada e fluida. Controle bem responsivo, com comandos de voz. Na minha tv bastou conectar q ela já reconheceu e abriu automaticamente, aí foi só conectar no wifi e esperar atualizar. Só uma dica: pra ele funcionar, tem q conectar o aparelho na entrada hdmi e também o cabo usb na tv, quando fui instalar eu achei que o cabo era opcional e não estava funcionando por isso.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;28/10/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;"Comprei o roku streaming stick para usar em uma tv panasonic viera de 42"" (modelo antigo). O aparelho é ótimo: rápido, não trava, tem boa imagem e é fácil de usar. O controle com comando por voz é bem legal para pesquisar. No início, ele não ligava nem ajustava o volume da televisão, mas depois de configurar tudo funcionou perfeitamente. Só deixo um alerta: tvs mais antigas não têm energia suficiente na porta usb, então o roku não liga direto nela. Usei uma fonte de carregador de celular e funcionou perfeitamente. Para quem quiser evitar isso, o roku express 4k é uma boa opção — custa um pouco mais, mas já vem com fonte de energia e tem imagem em 4k. No geral, recomendo muito o produto!.";https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;16/09/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;4;Está em uso o produto e cumpre o prometido. O único ponto negativo é a distância de funcionalidade do controle, precisa estar próximo ao aparelho para funcionar todos os comandos.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;30/10/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Simplesmente perfeito, deixou a tv mais rápida, até melhorou a qualidade da imagem. Tem alguns canais liberados mas se quiser ver canais abertos te só trocar a entrada da tv e usar ela normalmente. Eu optei por baixar o globo play pra minha mãe suas novelas então tá tudo perfeito. Nota 10.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;19/09/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Roku 2025 muito bom o funcionamento, rápido e intuitivo. Instalei numa tv lg que não estava mais funcionando a conexão com a internet. Muito bom.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;29/08/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Até o momento muito bom aparelho. Estou testando ele.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;27/08/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Muito top.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;10/09/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Adquiri o produto para utilizar com o projetor e ele está funcionando perfeitamente. Todos os itens vieram em ordem, sem qualquer defeito. A configuração e o uso são simples. Fiquei muito satisfeito.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;21/11/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;A ideia é muito top! pega sua tv velha q não é smartv, conecta no hdmi dela e no usb e pronto. Sua tv vira smart. Lembrando q vc precisa assinar os streaming. Não compra achando q já vem incluso assinatura do hbo max, disney e etc. No preço do aparelho pq não vem ( vi gente na net achando essa proeza ) vc instala os apps, e cadastra sua conta, igual na tv smart. Simples. Algumas ressalvas. O usb da minha tv não conseguiu alimentar o aparelho, tive q pegar um carregador velho de celular, plugar o usb do roku nele e conectar na tomada. Daí tá funcionando legal. Porém, ele só desliga se eu tirar da tomada. Msm com a tv desligada, o roku continua ligado. Se sua tv conseguir alimentar o aparelho pelo usb da própria tv, melhor! assim ao desligar a tv, o roku tb desliga. Mas msm assim a idéia é mto top! da uma sobrevida boa nas tvs antigas q tinha q ficar ligando o notebook nela pra assistir alguma coisa. Outra coisa. O hdmi da minha tv era virado pra trás, e a tv ficava próxima da parede, daí não daria pra usar. Resolvi com um adaptar de hdmi em l. Fica a dica pra quem precisar.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;05/11/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Gente não tem explicação não eu já havia comprado mais dois produtos stick tv vou falar nome e o tv box e nada pegava nessa tv minha porque já a tv mais antiga mas foi colocar o roku nossa é muito incrível isso foi na mesma hora imediato ela aceitou obrigado vocês estão de parabéns é um produto muito bom excelente.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;30/08/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;30/09/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Top excelente ótima qualidade 🤙✨️.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;10/09/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Gostei muito deste roku. Rápido, intuitivo, imagem e som ótimos. Controle muito bom. Recomendo muito. Disparado muito melhor que o da xiaomi.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;15/09/2025;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
15;ELETRÔNICOS, ÁUDIO E VÍDEO;MLB54014512;4,9;8302;18/04/2023;Roku Streaming Stick TVBox Aparelho Transforma TV em Smart Conversor Smart TV Controle Voz Wi-Fi Longo Alcance | Original NF-e | Com Apps e Canais Ao Vivo Grátis Sistema Rápido;180,04;5;Muito fácil de instalar, me ajudou bastante minha teve é uma 43 plasma. E deu super certo. Super recomendo.;https://www.mercadolivre.com.br/roku-streaming-stick-tvbox-aparelho-transforma-tv-em-smart-conversor-smart-tv-controle-voz-wi-fi-longo-alcance-original-nf-e-com-apps-e-canais-ao-vivo-gratis-sistema-rapido/p/MLB54014512#polycard_client=search_best-seller&tracking_id=d14569a5-924f-46d1-a6e8-8ca5f938c5b5&wid=MLB5605758720&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;15/04/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Tênis excelente qualidade, produto totalmente original, calço 41 e ficou perfeito até alguns milímetros maior. Então pode comprar no número que vocês usam mesmo. Loja e oficial da puma. Sinceramente tênis e confortável e bonito demais vendo pessoalmente. Não tem defeito de cola ou costura, simplesmente compra perfeita.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;04/03/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Ótimo parabéns.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;05/12/2024;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Muito confortável, ótima qualidade.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;29/11/2024;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Produto original de ótima qualidade recomendo vou comprar mais.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;08/12/2024;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Muito bom, podem comprar esse tênis.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;21/07/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Bom.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;24/12/2024;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Extremamente confortável. Muito macio. Não é pesado. Achei um pouco escorregadio em pisos molhados, com pouco grip.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;27/05/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Comprei pra minha esposa, ela gostou muito, é um pouquinho maior mas gostou muito.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;27/08/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Lindo meu marido ama esse tênis, a qualidade nen se fala perfeito.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;16/08/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Excelente 100% original , recomendo !.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;05/08/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Show.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;16/03/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Muito bom , confortável.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;13/12/2024;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Produto de qualidade, excelente. Devem ser cuidadosos com tamanho na hora da compra, eu calço n° 40, porém o tamanho 40 ficou grande, não encontrei opção de troca, vou usá-lo assim mesmo, gostei do produto, muito confortável, super indicado!!!.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;23/07/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;Muito satisfeito com meu puma.;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
16;ESPORTES E FITNESS;MLB45212000;4,8;1006;12/03/2025;Tênis Masculino E Feminino St Runner V4 Mesh Puma;382,00;5;;https://www.mercadolivre.com.br/tnis-masculino-e-feminino-st-runner-v4-mesh-puma/p/MLB45212000#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB5491162464&sid=search
17;ESPORTES E FITNESS;MLB45683088;4,8;1875;06/08/2025;Tênis Casual Puma Shuffle Masculino E Feminino;222,99;5;Ele é lindo, confortável e encaixou na medida certa, do jeito que eu gosto. Meu pé é 37/38, mas esses calçados assim prefiro optar pelo 38 pra não ficar super justo e nesse caso foi a melhor escolha. Minha intenção era usar pra treinar na academia, mas ele é tão branco que ta dando pena. Nisso eu errei kkkkk.;https://www.mercadolivre.com.br/tnis-casual-puma-shuffle-masculino-e-feminino/p/MLB45683088#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB3969747551&sid=search
17;ESPORTES E FITNESS;MLB45683088;4,8;1875;27/02/2025;Tênis Casual Puma Shuffle Masculino E Feminino;222,99;5;Toooppp.;https://www.mercadolivre.com.br/tnis-casual-puma-shuffle-masculino-e-feminino/p/MLB45683088#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB3969747551&sid=search
17;ESPORTES E FITNESS;MLB45683088;4,8;1875;13/02/2025;Tênis Casual Puma Shuffle Masculino E Feminino;222,99;5;;https://www.mercadolivre.com.br/tnis-casual-puma-shuffle-masculino-e-feminino/p/MLB45683088#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB3969747551&sid=search
17;ESPORTES E FITNESS;MLB45683088;4,8;1875;17/06/2025;Tênis Casual Puma Shuffle Masculino E Feminino;222,99;5;Gostei bastante ótima qualidade.;https://www.mercadolivre.com.br/tnis-casual-puma-shuffle-masculino-e-feminino/p/MLB45683088#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB3969747551&sid=search
17;ESPORTES E FITNESS;MLB45683088;4,8;1875;27/03/2025;Tênis Casual Puma Shuffle Masculino E Feminino;222,99;5;Lindo.;https://www.mercadolivre.com.br/tnis-casual-puma-shuffle-masculino-e-feminino/p/MLB45683088#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB3969747551&sid=search
17;ESPORTES E FITNESS;MLB45683088;4,8;1875;21/04/2025;Tênis Casual Puma Shuffle Masculino E Feminino;222,99;5;Gostei muito, o tênis e igual o da foto.;https://www.mercadolivre.com.br/tnis-casual-puma-shuffle-masculino-e-feminino/p/MLB45683088#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB3969747551&sid=search
17;ESPORTES E FITNESS;MLB45683088;4,8;1875;11/05/2025;Tênis Casual Puma Shuffle Masculino E Feminino;222,99;5;"Calço número 35 no all star e o 36 ficou do tamanho perfeito. Ele tem a palmilha bem macia e é estreito (como meu pé é feminino e bem magro, ficou muito confortável); a costura é reforçada com cola. No geral achei ótimo.";https://www.mercadolivre.com.br/tnis-casual-puma-shuffle-masculino-e-feminino/p/MLB45683088#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB3969747551&sid=search
17;ESPORTES E FITNESS;MLB45683088;4,8;1875;14/06/2025;Tênis Casual Puma Shuffle Masculino E Feminino;222,99;4;Achei o sapato brabo de mais pelo preço, só não dou 5 estrelas pq a caixa veio amassada e o saco com um furo, fora isso o produto é excelente.;https://www.mercadolivre.com.br/tnis-casual-puma-shuffle-masculino-e-feminino/p/MLB45683088#polycard_client=search_best-seller&tracking_id=254fafa6-ee70-4115-811e-e98f49c5ec37&wid=MLB3969747551&sid=search
