produto;texto;nota;data;origem;ctime;link
Aspirador Pó E Água Wap Gtw Inox 20 Com Soprador 1600w 160mbar 20 Litros Prata/preto 220v;Amei ❤️ e lindo de mais super recomendo.;5.0;08/08/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/aspirador-po-e-agua-wap-gtw-inox-20-com-soprador-1600w-160mbar-20-litros/p/MLB6346502
Aspirador Pó E Água Wap Gtw Inox 20 Com Soprador 1600w 160mbar 20 Litros Prata/preto 220v;"Util, grande, potente.
Aspira e sopra ao mesmo tempo, dependendo da entrada.
Gostei, eu indico.
(ele faz muito barulho, poderia ter o mecanismo que guarda o fio dentro e um suporte pra por a mangueira).
Mas isso não me incomoda tanto.";5.0;26/07/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/aspirador-po-e-agua-wap-gtw-inox-20-com-soprador-1600w-160mbar-20-litros/p/MLB6346502
Aspirador Pó E Água Wap Gtw Inox 20 Com Soprador 1600w 160mbar 20 Litros Prata/preto 220v;"Então, vamos lá, vou tentar resumir o que estão falando do aspirador.
Ele é potente e leve, não dá choque na carcaça de inox pois a parte que acopla nela é totalmente de plástico, sim ele tem um leve cheiro de verniz, isso é normal pois aquece o motor, o cheiro vem do enrolamento dos fios de cobre que estão internamente no motor, então isso é normal. As rodinhas são bem de boas, basta ir andando e ele vai te seguindo sem necessidade de puxar, a enchadinha plástica é muito boa, tirou pó do sofá que nem sabia que tinha, a mangueira é boa, apenas os canos plásticos poderiam ser mais resistentes, tive que pegar uma parte do aspirador velho para eu não ficar arcado, pois tenho 1,80. O fio também poderia ser maior, só tem 2,5 mts. O filtro é permanente, por isso optei por ele para não ter que comprar filtro novo sempre. Barulho ele faz é verdade, mas nada assim que seja insuportável. Em resumo ótimo aparelho, tanto que comprei mais um, pois minha sogra pediu. Então que estiver na dúvida pode comprar, você vai se surpreender com a força do aparelho.";5.0;22/11/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/aspirador-po-e-agua-wap-gtw-inox-20-com-soprador-1600w-160mbar-20-litros/p/MLB6346502
Aspirador Pó E Água Wap Gtw Inox 20 Com Soprador 1600w 160mbar 20 Litros Prata/preto 220v;Sempre usei máquina wap, essa supera em força uma extratora ipc que eu tinha, prefiro usar um outro aspirador wap que eu tenho, só pra aspirar e esse que comprei agora de 1600 wts vou usar só pra puxar água dos bancos e carpete de carro que eu fizer higienização. Pensa em umas máquinas que não te deixa nunca na mão, essa outra menor é de 1400 wts uso na oficina a 4 anos e nunca falhou!.;5.0;15/08/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/aspirador-po-e-agua-wap-gtw-inox-20-com-soprador-1600w-160mbar-20-litros/p/MLB6346502
Aspirador Pó E Água Wap Gtw Inox 20 Com Soprador 1600w 160mbar 20 Litros Prata/preto 220v;Produto de auta qualidade gostei bastante de desempenho do aspirador.;5.0;09/09/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/aspirador-po-e-agua-wap-gtw-inox-20-com-soprador-1600w-160mbar-20-litros/p/MLB6346502
Kit 60 Cores Canetas Ponta Dupla Desenho Colorir Brush Pen Tinta Kit Com 60 Cores Diferentes;Pela variedade de canetinha, e pelo preço, compensa. Masss, ela e a base de água, entao quando vc vai passar, nao espalha bem, fica manchada. Se vc for fazer outra mao de cor, capaz de estragar a folha. Mas quebra um galho.;4.0;24/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/kit-60-cores-canetas-ponta-dupla-desenho-colorir-brush-pen-tinta-kit-com-60-cores-diferentes/p/MLB44640195
Kit 60 Cores Canetas Ponta Dupla Desenho Colorir Brush Pen Tinta Kit Com 60 Cores Diferentes;Top, parabéns.;5.0;28/09/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/kit-60-cores-canetas-ponta-dupla-desenho-colorir-brush-pen-tinta-kit-com-60-cores-diferentes/p/MLB44640195
Kit 60 Cores Canetas Ponta Dupla Desenho Colorir Brush Pen Tinta Kit Com 60 Cores Diferentes;Produto bom, cores boas, vivas. A criança está curtindo muito!.;5.0;06/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/kit-60-cores-canetas-ponta-dupla-desenho-colorir-brush-pen-tinta-kit-com-60-cores-diferentes/p/MLB44640195
Kit 60 Cores Canetas Ponta Dupla Desenho Colorir Brush Pen Tinta Kit Com 60 Cores Diferentes;Tenho usado bastante e não falha. As cores são bem vívidas e diversificadas. Vai de ons pastéis a fluorescentes.;5.0;14/06/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/kit-60-cores-canetas-ponta-dupla-desenho-colorir-brush-pen-tinta-kit-com-60-cores-diferentes/p/MLB44640195
Kit 60 Cores Canetas Ponta Dupla Desenho Colorir Brush Pen Tinta Kit Com 60 Cores Diferentes;O kit é muito bom , minha filha adorou, l único detalhe é que uma das canetinhas na cor vermelha veio vazando.;4.0;23/12/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_22-53.csv;1770861224.603479;https://www.mercadolivre.com.br/kit-60-cores-canetas-ponta-dupla-desenho-colorir-brush-pen-tinta-kit-com-60-cores-diferentes/p/MLB44640195
Tubo Ressonância Lax Vox Etvso Translúcido Exercício Vocal;Gostei.;5.0;04/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/tubo-ressonancia-lax-vox-etvso-translucido-exercicio-vocal/up/MLBU781469521
30 Fitas Adesivas 45mm X 100m Transparente 30 Rolos;Absolutamente excelente esta fita, muito forte, não fica arrebentando a todo momento como as outras, usamos para embalar produtos de ferro e mesmo apertando bem ao passar a fita, ela resiste. Recomendo!.;5.0;26/12/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/30-fitas-adesivas-45mm-x-100m-transparente-30-rolos/p/MLB24836426
30 Fitas Adesivas 45mm X 100m Transparente 30 Rolos;Fita muito boa, excelente cola e resistência. Gostei muito.;5.0;01/04/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/30-fitas-adesivas-45mm-x-100m-transparente-30-rolos/p/MLB24836426
30 Fitas Adesivas 45mm X 100m Transparente 30 Rolos;Relação custo benefício muto bom. Atende minha necessidades.;5.0;26/03/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/30-fitas-adesivas-45mm-x-100m-transparente-30-rolos/p/MLB24836426
30 Fitas Adesivas 45mm X 100m Transparente 30 Rolos;Satisfeito excelente produto.;5.0;30/03/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/30-fitas-adesivas-45mm-x-100m-transparente-30-rolos/p/MLB24836426
30 Fitas Adesivas 45mm X 100m Transparente 30 Rolos;Muito bom, recomendo a todos.;5.0;07/01/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/30-fitas-adesivas-45mm-x-100m-transparente-30-rolos/p/MLB24836426
30 Fitas Adesivas 45mm X 100m Transparente 30 Rolos;Gostei do produto bem resistente, bem transparente parabéns pela loja super recomendo voltarei a comprar mais vezes.;5.0;02/09/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/30-fitas-adesivas-45mm-x-100m-transparente-30-rolos/p/MLB24836426
30 Fitas Adesivas 45mm X 100m Transparente 30 Rolos;Otimo preço.;5.0;03/01/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/30-fitas-adesivas-45mm-x-100m-transparente-30-rolos/p/MLB24836426
30 Fitas Adesivas 45mm X 100m Transparente 30 Rolos;Tinha uma aqui de 45 metros coloquei em cima pra comparar.;5.0;09/11/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/30-fitas-adesivas-45mm-x-100m-transparente-30-rolos/p/MLB24836426
30 Fitas Adesivas 45mm X 100m Transparente 30 Rolos;Aparentemente pare ser no. Ainda n usei, irá supri as necessidades escolares 👏🏼🙏🏼.;4.0;06/08/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/30-fitas-adesivas-45mm-x-100m-transparente-30-rolos/p/MLB24836426
Colete Refletivo Segurança Bolso Faixa Sinalizador Trânsito Cor Verde Tamanho Do Colete Refletivo Xxg;Comprei só para entrar no mercado livre então tá tudo certo.;5.0;22/05/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/colete-refletivo-seguranca-bolso-faixa-sinalizador-trnsito-cor-verde-tamanho-do-colete-refletivo-xxg/p/MLB64493857
Colete Refletivo Segurança Bolso Faixa Sinalizador Trânsito Cor Verde Tamanho Do Colete Refletivo Xxg;Gostei bastante. Ótima qualidade. Só o tamanho que é pequeno, pra ficar perfeito tem que pedir um número maior do que o que você veste. Mais o produto é muito bom. Recomendo.;5.0;30/04/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/colete-refletivo-seguranca-bolso-faixa-sinalizador-trnsito-cor-verde-tamanho-do-colete-refletivo-xxg/p/MLB64493857
Colete Refletivo Segurança Bolso Faixa Sinalizador Trânsito Cor Verde Tamanho Do Colete Refletivo Xxg;"Produdo muito bom.
Otimo acabamento e costuras firmes.
Até o presente momento estou satisfeito com o produto. Recomendo essa marca.";4.0;30/04/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/colete-refletivo-seguranca-bolso-faixa-sinalizador-trnsito-cor-verde-tamanho-do-colete-refletivo-xxg/p/MLB64493857
Colete Refletivo Segurança Bolso Faixa Sinalizador Trânsito Cor Verde Tamanho Do Colete Refletivo Xxg;Tudo certo perfeito, ótimo custo benefício.;5.0;05/02/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/colete-refletivo-seguranca-bolso-faixa-sinalizador-trnsito-cor-verde-tamanho-do-colete-refletivo-xxg/p/MLB64493857
Colete Refletivo Segurança Bolso Faixa Sinalizador Trânsito Cor Verde Tamanho Do Colete Refletivo Xxg;Produto muito bom de excelente qualidade super indico.;5.0;22/03/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/colete-refletivo-seguranca-bolso-faixa-sinalizador-trnsito-cor-verde-tamanho-do-colete-refletivo-xxg/p/MLB64493857
Colete Refletivo Segurança Bolso Faixa Sinalizador Trânsito Cor Verde Tamanho Do Colete Refletivo Xxg;Muito top demais só alegria recomendo galera 👏 pode comprar 😁.;5.0;07/04/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/colete-refletivo-seguranca-bolso-faixa-sinalizador-trnsito-cor-verde-tamanho-do-colete-refletivo-xxg/p/MLB64493857
Colete Refletivo Segurança Bolso Faixa Sinalizador Trânsito Cor Verde Tamanho Do Colete Refletivo Xxg;Meu serviço ficou muito melhor usando esse colete identificado com refletivo, nao corre risco de ser atropelado. Muito bom so elogio.;5.0;22/03/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/colete-refletivo-seguranca-bolso-faixa-sinalizador-trnsito-cor-verde-tamanho-do-colete-refletivo-xxg/p/MLB64493857
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;Confortável, mas tem que usar um pouco para ela ir laceando no pé e ficar mais confortável, mais aparentemente de início é top.;5.0;07/12/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;Meus dedos estavam doendo. E depois de tanta pesquisa encontrei essa bota que em tempos atrás tive uma que me foi muito bem. E comprei denovo e é levinha e para os meus dedos espassados deu tudo de bom. Top conforto leveza e proteção.;5.0;08/12/2022;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;Acabamento de costura fajuta! mal costurado e soltando a costura,lingueta muito ruim e parece que irá danificar facilmente,bico de pvc bem fraco e não parece proteger e outro ponto negativo é a palmilha que mais parece um papel,porém pelo valor está ok…é bonita,leve e confortável(coloquei uma outra palmilha de silicone).;4.0;30/11/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;Me surpreendeu e muito, excelente qualidade. Show de bola!!! recomendo!!!.;5.0;01/07/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;Achei a bota confortável, macia, pedi o número 39, veio certo e o tamanho ficou ótimo. Só não gostei muito da língua da bota e o acabamento de algumas costuras mas nada gritante, passa reto para os menos exigentes. A palmilha é finíssima, de repente vale investir em uma melhor, mas ainda assim não me incomodou. Visualmente curti e bate com as fotos. Sinceramente não conheço a marca então não sei é ou não original, mas parece que não rs. Agora é ver quanto tempo vai durar. Mas no geral eu gostei da bota.;4.0;12/03/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;Ótima!!!!!!!! muito reforçada e confortável, quanto para segurança, dia a dia e até serviços rurais.;5.0;08/11/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;Muito bom. Só não entendi a espada kkkk.;5.0;01/02/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;"Produto excelente, estou utilizando diariamente na universidade e atende muito bem. Uma dica: comprem uma palmilha ""ortopédica"" dessas laranja/preto que vendem aqui no mercado livre, ajuda demais no conforto (a bota é um pouco dura).";5.0;14/11/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;Produto de ótima qualidade bem confortável leve e bem resistente.;5.0;09/04/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Bota Segurança Bracol Tenis Sapato Botina Nobuck Bae Ca40872 Marrom 42;Produto muito bom, de ótima qualidade muito confortável.;5.0;31/07/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/bota-seguranca-bracol-tenis-sapato-botina-nobuck-bae-ca40872/up/MLBU747795444
Caneta Crown Esferográfica Hawai Diversas Cores Metal Case Cor Da Tinta Azul Cor Do Exterior Bordô;Excelente e de qualidade!.;5.0;19/02/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/caneta-crown-esferografica-hawai-diversas-cores-metal-case-cor-da-tinta-azul-cor-do-exterior-bord/p/MLB25851818
Caneta Crown Esferográfica Hawai Diversas Cores Metal Case Cor Da Tinta Azul Cor Do Exterior Bordô;"Comprei a caneta dourada, é muito elegante e tem uma escrita macia.
A caixinha também é bonita e minimalista, perfeita para presentear.
Estou muito satisfeita, compraria novamente.";5.0;17/06/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/caneta-crown-esferografica-hawai-diversas-cores-metal-case-cor-da-tinta-azul-cor-do-exterior-bord/p/MLB25851818
Caneta Crown Esferográfica Hawai Diversas Cores Metal Case Cor Da Tinta Azul Cor Do Exterior Bordô;Boa caneta, escreve bem.;4.0;02/07/2024;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/caneta-crown-esferografica-hawai-diversas-cores-metal-case-cor-da-tinta-azul-cor-do-exterior-bord/p/MLB25851818
Caneta Crown Esferográfica Hawai Diversas Cores Metal Case Cor Da Tinta Azul Cor Do Exterior Bordô;A caneta é bem minimalista, linda e bem leve. É muito gostosa de escrever.;5.0;15/08/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/caneta-crown-esferografica-hawai-diversas-cores-metal-case-cor-da-tinta-azul-cor-do-exterior-bord/p/MLB25851818
Caneta Crown Esferográfica Hawai Diversas Cores Metal Case Cor Da Tinta Azul Cor Do Exterior Bordô;Comprei 5 canetas dessas pra fazer coleção e a amarela foi a única que veio com a carga original crown. Excelente custo-benefício.;5.0;02/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/caneta-crown-esferografica-hawai-diversas-cores-metal-case-cor-da-tinta-azul-cor-do-exterior-bord/p/MLB25851818
Caneta Crown Esferográfica Hawai Diversas Cores Metal Case Cor Da Tinta Azul Cor Do Exterior Bordô;Muito bonita porem achei que era maior.;5.0;10/11/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/caneta-crown-esferografica-hawai-diversas-cores-metal-case-cor-da-tinta-azul-cor-do-exterior-bord/p/MLB25851818
Caneta Crown Esferográfica Hawai Diversas Cores Metal Case Cor Da Tinta Azul Cor Do Exterior Bordô;Bem menor que as canetas convencionais, mas muito cômoda na escrita.;4.0;29/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/caneta-crown-esferografica-hawai-diversas-cores-metal-case-cor-da-tinta-azul-cor-do-exterior-bord/p/MLB25851818
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Amarelo;Sacolas vieram bem embaladas. Trabalho com vendas de cosméticos e achei ótima! irei comprar novamente.;5.0;26/02/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-amarelo/p/MLB53360413
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Amarelo;"Sacolas com excelente custo benefício.
Adorei e voltarei a comprar.";5.0;18/03/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-amarelo/p/MLB53360413
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Amarelo;Excelente, comprarei mais vezes.;5.0;06/03/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-amarelo/p/MLB53360413
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Amarelo;Li os comentários e mesmo assim resolvi arriscar, o material é fino, não suporta peso, vou usar no ramo de artesanato, fiz o teste em colocar uma caneca de porcelana, e ao segurar a alça. A boca foi ficando mais triste. Rsrsrs.;4.0;06/03/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-amarelo/p/MLB53360413
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Amarelo;Achei a sacola boa e grande, maior do que pensei que era.;4.0;27/06/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-amarelo/p/MLB53360413
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Amarelo;Bem grande, peguei a cor roxa e não achei nada transparente como disseram.;5.0;22/03/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-amarelo/p/MLB53360413
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Amarelo;Boa qualidade, otimo custo beneficio.;5.0;20/03/2022;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-amarelo/p/MLB53360413
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Amarelo;Ameiii de ótima qualidade. Preço super em conta. Ameiiiii.;5.0;29/11/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-amarelo/p/MLB53360413
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Amarelo;Produto excelente 😉.;5.0;09/11/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-amarelo/p/MLB53360413
Kit 100 Un Sacolas Plásticas Boca Palhaço 30x40 Alça Vazada Cor Rosa;"Produto excelente, caso vc esteja procurando sacola mais grossa, não é o caso, mas tb não é muito fina.
A cor é linda e veio a quantidade certa.
Muito bom!.";5.0;30/04/2023;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_10-26.csv;1770297965.8255656;https://www.mercadolivre.com.br/kit-100-un-sacolas-plasticas-boca-palhaco-30x40-alca-vazada-cor-rosa/p/MLB53368034
Mesa Escrivaninha Office Estudo Estilo Industrial Klm Store. Cor Dourado Com Off White;Muito boa a escrivaninha! enviei várias fotos para ajudar as pessoas se decidirem lkkkklk, pq quando avaliei não tinha fotos tão nítidas do produto! kkkkkk mas amei até o momento.;5.0;04/05/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mesa-escrivaninha-office-estudo-estilo-industrial-klm-store-cor-dourado-com-off-white/p/MLB60942745
Mesa Escrivaninha Office Estudo Estilo Industrial Klm Store. Cor Dourado Com Off White;O produto veio conforme a descrição, os materiais são basicamente mdf e hastes de ferro comum, que para o preço está ótimo. Montei a mesa conforme as instruções, só recomendo para quem for comprar não o fazer sozinho pois a montagem, principalmente das prateleiras do lado, fica um pouco mais difícil. O tampo é de mdf comum, logo, não se espera que seja algo que vá durar para a vida toda como uma escrivaninha mais sofisticada, claro, se a pessoa for cuidadosa é algo que pode passar dos 5 anos, não recomendo ficar movendo o móvel de lugar constantemente, aparentemente sua composição e modo como é montado não foi feita para isso e pode acabar fazendo com que o desgaste do material, sobretudo o mdf, se acelere. O tampo dá uma leve deformidade para baixo, mas é algo natural devido o material. Outra recomendação é que a fixação do pés seja feita um pouco mais para dentro para evitar essa deformidade como falei. No mais, é uma excelente mesa para estudar e para realizar atividades de escritório, não é algo que foi feito para se colocar peso em excesso.;5.0;24/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mesa-escrivaninha-office-estudo-estilo-industrial-klm-store-cor-dourado-com-off-white/p/MLB60942745
Mesa Escrivaninha Office Estudo Estilo Industrial Klm Store. Cor Dourado Com Off White;Material muito bom e resistente, montei sem furadeira e deu pra ver que é muito resistente kkk, gostei muito da mesa👍🏽.;5.0;17/09/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mesa-escrivaninha-office-estudo-estilo-industrial-klm-store-cor-dourado-com-off-white/p/MLB60942745
Mesa Escrivaninha Office Estudo Estilo Industrial Klm Store. Cor Dourado Com Off White;Produto bom, porém veio com alguns defeitos (acredito que de transporte por conta do empacotamento), mas é uma mesinha bacana, não é muito resistente, é meio bamba, mas dá pra fazer bom uso.;4.0;29/04/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mesa-escrivaninha-office-estudo-estilo-industrial-klm-store-cor-dourado-com-off-white/p/MLB60942745
Mesa Escrivaninha Office Estudo Estilo Industrial Klm Store. Cor Dourado Com Off White;A mesa é linda só achei fraquinha mas pelo preço vale.;5.0;23/10/2025;data/resultados_ml\mais_vendidos_ml_FULL_2026-02-d_12-38.csv;1771947537.366894;https://www.mercadolivre.com.br/mesa-escrivaninha-office-estudo-estilo-industrial-klm-store-cor-dourado-com-off-white/p/MLB60942745
